"activityName" "subjectId" "tBodyAcc_mean_X" "tBodyAcc_mean_Y" "tBodyAcc_mean_Z" "tGravityAcc_mean_X" "tGravityAcc_mean_Y" "tGravityAcc_mean_Z" "tBodyAccJerk_mean_X" "tBodyAccJerk_mean_Y" "tBodyAccJerk_mean_Z" "tBodyGyro_mean_X" "tBodyGyro_mean_Y" "tBodyGyro_mean_Z" "tBodyGyroJerk_mean_X" "tBodyGyroJerk_mean_Y" "tBodyGyroJerk_mean_Z" "tBodyAccMag_mean" "tGravityAccMag_mean" "tBodyAccJerkMag_mean" "tBodyGyroMag_mean" "tBodyGyroJerkMag_mean" "fBodyAcc_mean_X" "fBodyAcc_mean_Y" "fBodyAcc_mean_Z" "fBodyAccJerk_mean_X" "fBodyAccJerk_mean_Y" "fBodyAccJerk_mean_Z" "fBodyGyro_mean_X" "fBodyGyro_mean_Y" "fBodyGyro_mean_Z" "fBodyAccMag_mean" "fBodyBodyAccJerkMag_mean" "fBodyBodyGyroMag_mean" "fBodyBodyGyroJerkMag_mean" "tBodyAcc_std_X" "tBodyAcc_std_Y" "tBodyAcc_std_Z" "tGravityAcc_std_X" "tGravityAcc_std_Y" "tGravityAcc_std_Z" "tBodyAccJerk_std_X" "tBodyAccJerk_std_Y" "tBodyAccJerk_std_Z" "tBodyGyro_std_X" "tBodyGyro_std_Y" "tBodyGyro_std_Z" "tBodyGyroJerk_std_X" "tBodyGyroJerk_std_Y" "tBodyGyroJerk_std_Z" "tBodyAccMag_std" "tGravityAccMag_std" "tBodyAccJerkMag_std" "tBodyGyroMag_std" "tBodyGyroJerkMag_std" "fBodyAcc_std_X" "fBodyAcc_std_Y" "fBodyAcc_std_Z" "fBodyAccJerk_std_X" "fBodyAccJerk_std_Y" "fBodyAccJerk_std_Z" "fBodyGyro_std_X" "fBodyGyro_std_Y" "fBodyGyro_std_Z" "fBodyAccMag_std" "fBodyBodyAccJerkMag_std" "fBodyBodyGyroMag_std" "fBodyBodyGyroJerkMag_std"
STANDING "24" 2.803489e-01 -1.447853e-02 -1.082226e-01  9.664423e-01 -1.452013e-01 -5.305854e-02 7.461774e-02  1.098397e-02 -3.587749e-03 -2.786115e-02 -6.925467e-02  7.712461e-02 -9.919477e-02 -4.317386e-02 -5.171804e-02 -9.500610e-01 -9.500610e-01 -9.776210e-01 -9.545186e-01 -9.823873e-01 -9.841836e-01 -9.489702e-01 -9.538176e-01 -9.811616e-01 -9.677206e-01 -9.741705e-01 -9.585402e-01 -9.704265e-01 -9.701334e-01 -9.600661e-01 -9.722514e-01 -9.639223e-01 -9.811192e-01 -9.872559e-01 -9.368720e-01 -9.302835e-01 -9.921976e-01 -9.681554e-01 -9.461849e-01 -9.805738e-01 -9.677456e-01 -9.777164e-01 -9.607387e-01 -9.672985e-01 -9.699587e-01 -9.758568e-01 -9.819836e-01 -9.832769e-01 -9.479010e-01 -9.479010e-01 -9.731083e-01 -9.531048e-01 -9.799957e-01 -9.888519e-01 -9.344548e-01 -9.238025e-01 -9.817217e-01 -9.702282e-01 -9.799367e-01 -9.618857e-01 -9.657981e-01 -9.726887e-01 -9.495226e-01 -9.731955e-01 -9.544072e-01 -9.797551e-01
STANDING "25" 2.780137e-01 -1.635697e-02 -1.073530e-01  9.297947e-01 -1.593168e-01  2.011821e-01 7.523373e-02  6.632140e-03 -6.228088e-03 -2.479468e-02 -6.988769e-02  8.526854e-02 -1.004737e-01 -4.182946e-02 -5.569791e-02 -9.726636e-01 -9.726636e-01 -9.846471e-01 -9.670774e-01 -9.850920e-01 -9.900932e-01 -9.598462e-01 -9.740512e-01 -9.884047e-01 -9.725545e-01 -9.848323e-01 -9.680785e-01 -9.783999e-01 -9.704569e-01 -9.723554e-01 -9.822942e-01 -9.689725e-01 -9.840178e-01 -9.919701e-01 -9.545692e-01 -9.646427e-01 -9.931483e-01 -9.806430e-01 -9.677926e-01 -9.883127e-01 -9.722724e-01 -9.870627e-01 -9.713574e-01 -9.767576e-01 -9.718141e-01 -9.779097e-01 -9.872421e-01 -9.807223e-01 -9.680756e-01 -9.680756e-01 -9.826371e-01 -9.598843e-01 -9.832308e-01 -9.928517e-01 -9.541793e-01 -9.621237e-01 -9.893399e-01 -9.740295e-01 -9.878980e-01 -9.726642e-01 -9.759607e-01 -9.749821e-01 -9.702037e-01 -9.820833e-01 -9.610904e-01 -9.830989e-01
STANDING "26" 2.811270e-01 -1.666083e-02 -1.102378e-01  9.654609e-01 -1.403154e-01  8.841427e-02 7.535782e-02  8.173223e-03 -2.194978e-03 -2.453458e-02 -7.313858e-02  7.767068e-02 -1.003560e-01 -4.090120e-02 -5.325419e-02 -9.685117e-01 -9.685117e-01 -9.869852e-01 -9.686740e-01 -9.885448e-01 -9.919934e-01 -9.584023e-01 -9.732152e-01 -9.905870e-01 -9.762671e-01 -9.845639e-01 -9.693643e-01 -9.838859e-01 -9.744593e-01 -9.706053e-01 -9.828769e-01 -9.723331e-01 -9.857623e-01 -9.930694e-01 -9.494662e-01 -9.629884e-01 -9.926788e-01 -9.669864e-01 -9.642285e-01 -9.904984e-01 -9.759355e-01 -9.866934e-01 -9.737851e-01 -9.824081e-01 -9.748914e-01 -9.784724e-01 -9.897670e-01 -9.859925e-01 -9.626973e-01 -9.626973e-01 -9.826263e-01 -9.626536e-01 -9.842538e-01 -9.937024e-01 -9.478297e-01 -9.600278e-01 -9.912757e-01 -9.773549e-01 -9.874281e-01 -9.753216e-01 -9.817409e-01 -9.773510e-01 -9.639093e-01 -9.811293e-01 -9.629676e-01 -9.833140e-01
STANDING "27" 2.795669e-01 -1.659324e-02 -1.078358e-01  9.653515e-01 -1.885048e-01 -5.574169e-03 7.496998e-02  1.224333e-02 -1.379503e-03 -2.673165e-02 -6.750712e-02  7.168415e-02 -9.876051e-02 -4.174718e-02 -5.140392e-02 -9.727533e-01 -9.727533e-01 -9.853476e-01 -9.687030e-01 -9.895321e-01 -9.901218e-01 -9.613561e-01 -9.741462e-01 -9.877717e-01 -9.758687e-01 -9.851114e-01 -9.701496e-01 -9.837319e-01 -9.808625e-01 -9.731862e-01 -9.841516e-01 -9.755256e-01 -9.894185e-01 -9.919516e-01 -9.551714e-01 -9.624084e-01 -9.940122e-01 -9.796411e-01 -9.681700e-01 -9.876284e-01 -9.758297e-01 -9.873548e-01 -9.699020e-01 -9.824990e-01 -9.812818e-01 -9.826424e-01 -9.907980e-01 -9.889704e-01 -9.663601e-01 -9.663601e-01 -9.841591e-01 -9.656933e-01 -9.888198e-01 -9.928758e-01 -9.543816e-01 -9.589248e-01 -9.886068e-01 -9.776056e-01 -9.882083e-01 -9.702218e-01 -9.818578e-01 -9.831050e-01 -9.675291e-01 -9.830223e-01 -9.654002e-01 -9.885791e-01
STANDING "28" 2.777951e-01 -1.726351e-02 -1.065794e-01  9.485148e-01 -2.476562e-01 -3.858305e-02 7.531316e-02  9.073632e-03 -2.678101e-03 -2.532815e-02 -7.390016e-02  8.651731e-02 -1.022484e-01 -4.313647e-02 -5.258963e-02 -9.254717e-01 -9.254717e-01 -9.595520e-01 -8.942425e-01 -9.596810e-01 -9.725198e-01 -8.934304e-01 -9.345030e-01 -9.685137e-01 -9.351690e-01 -9.647512e-01 -8.804261e-01 -9.481608e-01 -9.266552e-01 -9.291465e-01 -9.527278e-01 -9.096524e-01 -9.587586e-01 -9.777486e-01 -8.756892e-01 -9.051238e-01 -9.900594e-01 -9.628014e-01 -9.517822e-01 -9.686046e-01 -9.337682e-01 -9.697654e-01 -8.840322e-01 -9.400063e-01 -9.254914e-01 -9.283434e-01 -9.729770e-01 -9.564972e-01 -9.176583e-01 -9.176583e-01 -9.540684e-01 -8.769175e-01 -9.562665e-01 -9.802675e-01 -8.744693e-01 -8.976008e-01 -9.716728e-01 -9.369913e-01 -9.735721e-01 -8.867068e-01 -9.361016e-01 -9.320391e-01 -9.238572e-01 -9.549632e-01 -8.784597e-01 -9.559834e-01
STANDING "29" 2.779651e-01 -1.726059e-02 -1.086591e-01  9.745087e-01 -5.848715e-02  3.161458e-02 7.530525e-02  1.151050e-02  3.328950e-04 -2.760756e-02 -7.210607e-02  8.275838e-02 -9.887015e-02 -4.051106e-02 -5.449263e-02 -9.847453e-01 -9.847453e-01 -9.907854e-01 -9.806573e-01 -9.921447e-01 -9.950240e-01 -9.733458e-01 -9.840960e-01 -9.937369e-01 -9.831950e-01 -9.885416e-01 -9.744854e-01 -9.915867e-01 -9.836547e-01 -9.845481e-01 -9.897939e-01 -9.808797e-01 -9.916721e-01 -9.960686e-01 -9.692957e-01 -9.802075e-01 -9.967642e-01 -9.851340e-01 -9.844645e-01 -9.936528e-01 -9.833382e-01 -9.905939e-01 -9.779948e-01 -9.903649e-01 -9.833686e-01 -9.832931e-01 -9.955331e-01 -9.906857e-01 -9.817457e-01 -9.817457e-01 -9.904957e-01 -9.753587e-01 -9.914536e-01 -9.966046e-01 -9.682786e-01 -9.788030e-01 -9.941234e-01 -9.847828e-01 -9.913164e-01 -9.791626e-01 -9.896437e-01 -9.847142e-01 -9.822477e-01 -9.903279e-01 -9.759387e-01 -9.915168e-01
STANDING "30" 2.771127e-01 -1.701639e-02 -1.087562e-01  9.685567e-01 -1.002968e-01  2.430444e-02 7.524145e-02  1.208604e-02  1.908415e-03 -2.761385e-02 -6.703344e-02  8.025148e-02 -9.971602e-02 -4.377597e-02 -5.203072e-02 -9.305736e-01 -9.305736e-01 -9.712252e-01 -9.138906e-01 -9.729953e-01 -9.720141e-01 -9.194751e-01 -9.380898e-01 -9.678576e-01 -9.574349e-01 -9.628926e-01 -9.157429e-01 -9.456288e-01 -9.377981e-01 -9.320475e-01 -9.533576e-01 -9.174494e-01 -9.592422e-01 -9.775594e-01 -8.916545e-01 -9.128506e-01 -9.964209e-01 -9.581458e-01 -9.492074e-01 -9.684307e-01 -9.573189e-01 -9.688973e-01 -9.114085e-01 -9.407054e-01 -9.308347e-01 -9.601191e-01 -9.681350e-01 -9.708457e-01 -9.165704e-01 -9.165704e-01 -9.507623e-01 -8.872476e-01 -9.559957e-01 -9.804266e-01 -8.855728e-01 -9.072868e-01 -9.722167e-01 -9.604424e-01 -9.739543e-01 -9.117182e-01 -9.394698e-01 -9.351769e-01 -9.217332e-01 -9.466398e-01 -8.888722e-01 -9.550086e-01
WALKING " 1" 2.773308e-01 -1.738382e-02 -1.111481e-01  9.352232e-01 -2.821650e-01 -6.810286e-02 7.404163e-02  2.827211e-02 -4.168406e-03 -4.183096e-02 -6.953005e-02  8.494482e-02 -8.999754e-02 -3.984287e-02 -4.613093e-02 -1.369712e-01 -1.369712e-01 -1.414288e-01 -1.609796e-01 -2.987037e-01 -2.027943e-01  8.971273e-02 -3.315601e-01 -1.705470e-01 -3.522552e-02 -4.689992e-01 -3.390322e-01 -1.030594e-01 -2.559409e-01 -1.286235e-01 -5.711940e-02 -1.992526e-01 -3.193086e-01 -2.837403e-01  1.144613e-01 -2.600279e-01 -9.766096e-01 -9.713060e-01 -9.477172e-01 -1.136156e-01  6.700250e-02 -5.026998e-01 -4.735355e-01 -5.460777e-02 -3.442666e-01 -2.074219e-01 -3.044685e-01 -4.042555e-01 -2.196886e-01 -2.196886e-01 -7.447175e-02 -1.869784e-01 -3.253249e-01 -3.191347e-01  5.604001e-02 -2.796868e-01 -1.335866e-01  1.067399e-01 -5.347134e-01 -5.166919e-01 -3.350816e-02 -4.365622e-01 -3.980326e-01 -1.034924e-01 -3.210180e-01 -3.816019e-01
WALKING " 2" 2.764266e-01 -1.859492e-02 -1.055004e-01  9.130173e-01 -3.466071e-01  8.472709e-02 6.180807e-02  1.824927e-02  7.895337e-03 -5.302582e-02 -4.823823e-02  8.283366e-02 -8.188334e-02 -5.382994e-02 -5.149392e-02 -2.904076e-01 -2.904076e-01 -2.814242e-01 -4.465491e-01 -5.479120e-01 -3.460482e-01 -2.190481e-02 -4.538064e-01 -3.046153e-01 -7.876408e-02 -5.549567e-01 -4.297135e-01 -5.547721e-01 -3.966599e-01 -3.242894e-01 -1.690644e-01 -5.307048e-01 -5.832493e-01 -4.236428e-01 -7.809125e-02 -4.252575e-01 -9.726932e-01 -9.721169e-01 -9.720728e-01 -2.775305e-01 -1.660224e-02 -5.860904e-01 -5.615503e-01 -5.384537e-01 -4.810855e-01 -3.895498e-01 -6.341404e-01 -4.354927e-01 -4.225442e-01 -4.225442e-01 -1.641510e-01 -5.530199e-01 -5.577982e-01 -4.576514e-01 -1.692197e-01 -4.552221e-01 -3.143131e-01 -1.533295e-02 -6.158982e-01 -6.040530e-01 -5.330470e-01 -5.598566e-01 -5.771052e-01 -1.640920e-01 -6.517928e-01 -5.581046e-01
WALKING " 3" 2.755675e-01 -1.717678e-02 -1.126749e-01  9.365067e-01 -2.619864e-01 -1.381079e-01 8.147459e-02  1.005915e-02 -5.622646e-03 -2.564052e-02 -7.791509e-02  8.134859e-02 -9.523982e-02 -3.878747e-02 -5.036161e-02 -2.546903e-01 -2.546903e-01 -2.800093e-01 -4.664118e-01 -5.661352e-01 -3.166140e-01 -8.130244e-02 -4.123741e-01 -3.046944e-01 -1.405086e-01 -5.141373e-01 -4.378458e-01 -5.615263e-01 -4.181262e-01 -2.900315e-01 -1.867645e-01 -5.697558e-01 -6.077516e-01 -3.603567e-01 -6.991407e-02 -3.874120e-01 -9.777716e-01 -9.623556e-01 -9.520918e-01 -2.686796e-01 -4.496196e-02 -5.294861e-01 -5.718696e-01 -5.637933e-01 -4.766964e-01 -3.859230e-01 -6.390880e-01 -5.366641e-01 -3.284289e-01 -3.284289e-01 -1.399164e-01 -5.615107e-01 -5.673716e-01 -3.792768e-01 -1.240308e-01 -4.229985e-01 -2.965966e-01 -5.614988e-03 -5.435291e-01 -6.151214e-01 -5.688887e-01 -5.458964e-01 -4.563731e-01 -8.985199e-02 -6.326433e-01 -5.490870e-01
WALKING " 4" 2.785820e-01 -1.483995e-02 -1.114031e-01  9.639997e-01 -8.585403e-02  1.277641e-01 7.835291e-02  2.956024e-03 -7.676793e-04 -3.179826e-02 -7.269053e-02  8.056772e-02 -1.153216e-01 -3.934745e-02 -5.511669e-02 -3.120506e-01 -3.120506e-01 -3.667009e-01 -4.977922e-01 -6.813040e-01 -4.267194e-01 -1.493996e-01 -6.310055e-01 -3.588834e-01 -2.795534e-01 -7.289916e-01 -3.733845e-01 -6.884601e-01 -6.013811e-01 -4.508046e-01 -3.185878e-01 -6.092856e-01 -7.243274e-01 -4.408300e-01 -7.882674e-02 -5.862528e-01 -9.838265e-01 -9.679632e-01 -9.629681e-01 -2.970426e-01 -2.211651e-01 -7.513914e-01 -5.009167e-01 -6.653941e-01 -6.626082e-01 -4.923411e-01 -8.074199e-01 -6.404541e-01 -5.276791e-01 -5.276791e-01 -3.169190e-01 -5.531161e-01 -7.301464e-01 -4.472349e-01 -1.017995e-01 -5.941983e-01 -2.973261e-01 -2.099000e-01 -7.723591e-01 -5.426468e-01 -6.546578e-01 -7.164585e-01 -6.511726e-01 -3.204587e-01 -5.939372e-01 -7.577681e-01
WALKING " 5" 2.778423e-01 -1.728503e-02 -1.077418e-01  9.726250e-01 -1.004403e-01  2.476236e-03 8.458888e-02 -1.631941e-02  8.321594e-05 -4.889199e-02 -6.901352e-02  8.154355e-02 -8.884084e-02 -4.495595e-02 -4.826796e-02 -1.583387e-01 -1.583387e-01 -2.883330e-01 -3.559331e-01 -4.445325e-01 -2.877826e-01  9.460378e-03 -4.902511e-01 -3.449548e-01 -1.810556e-01 -5.904966e-01 -3.726687e-01 -5.139517e-01 -2.131270e-01 -3.049925e-01 -2.694817e-01 -4.842628e-01 -5.480536e-01 -2.940985e-01  7.674840e-02 -4.570214e-01 -9.793484e-01 -9.615855e-01 -9.645808e-01 -3.028910e-01 -9.103974e-02 -6.128953e-01 -4.908775e-01 -5.046220e-01 -3.187006e-01 -3.576814e-01 -5.714381e-01 -1.576825e-01 -3.771787e-01 -3.771787e-01 -2.822423e-01 -4.921768e-01 -4.891997e-01 -2.975174e-01  4.260268e-02 -4.830600e-01 -3.213903e-01 -5.452136e-02 -6.334300e-01 -5.293928e-01 -5.026834e-01 -4.203671e-01 -5.196369e-01 -3.056854e-01 -5.897415e-01 -4.556653e-01
WALKING " 6" 2.836589e-01 -1.689542e-02 -1.103032e-01  9.580675e-01 -2.146949e-01  3.318888e-02 6.995859e-02 -1.648317e-02 -7.389312e-03 -2.550962e-02 -7.444625e-02  8.388088e-02 -8.788911e-02 -3.623090e-02 -5.395973e-02 -1.668407e-01 -1.668407e-01 -1.951170e-01 -2.812078e-01 -3.212905e-01 -1.879343e-01  1.407816e-01 -4.985202e-01 -1.509429e-01 -7.537423e-02 -5.414386e-01 -2.396507e-01 -3.413784e-01 -2.035755e-01 -2.013866e-01 -5.540142e-02 -3.296811e-01 -3.665005e-01 -2.965387e-01  1.642139e-01 -5.043242e-01 -9.777799e-01 -9.642486e-01 -9.572050e-01 -1.327848e-01  8.088974e-03 -5.757775e-01 -4.460210e-01 -3.317023e-01 -3.831393e-01 -1.826009e-01 -4.163902e-01 -1.666844e-01 -2.667342e-01 -2.667342e-01 -7.060296e-02 -3.656029e-01 -3.647083e-01 -3.452277e-01  1.016996e-01 -5.504746e-01 -1.926947e-01  3.144507e-02 -6.086244e-01 -5.153239e-01 -3.320087e-01 -5.122092e-01 -4.216831e-01 -9.649997e-02 -5.106483e-01 -4.080789e-01
WALKING " 7" 2.755930e-01 -1.865367e-02 -1.109122e-01  9.325665e-01 -1.590970e-01 -1.608469e-01 9.014626e-02  1.843227e-02 -2.103986e-02  2.288352e-03 -8.371137e-02  6.411046e-02 -1.236542e-01 -4.477660e-02 -4.957131e-02 -9.780904e-02 -9.780904e-02 -1.929489e-01 -3.059594e-01 -3.000228e-01 -3.430484e-01 -6.415642e-02  3.858323e-02 -3.837158e-01 -1.231929e-01 -1.064904e-01 -3.183951e-01 -1.519667e-01 -3.667336e-01 -1.512436e-01 -3.841873e-02 -1.929098e-01 -1.553399e-01 -3.272432e-01 -7.726186e-02  1.596313e-01 -9.798513e-01 -9.694042e-01 -9.521598e-01 -3.460262e-01 -5.474489e-02 -1.494885e-01 -5.033135e-01 -2.310983e-01 -3.960135e-01 -2.116673e-01 -1.741364e-01 -4.583030e-01 -1.985547e-01 -1.985547e-01 -2.755733e-02 -1.982832e-01 -9.534012e-02 -3.220349e-01 -1.437218e-01  1.333168e-01 -3.653148e-01 -4.319175e-02 -1.907515e-01 -5.636153e-01 -2.908594e-01 -4.632700e-01 -3.517068e-01 -2.213836e-02 -3.438949e-01 -8.416638e-02
WALKING " 8" 2.746863e-01 -1.866289e-02 -1.072521e-01  9.135863e-01 -2.171022e-01 -1.862678e-01 7.033935e-02 -6.039475e-03 -6.737989e-04  2.350882e-02 -9.579179e-02  5.096579e-02 -1.358864e-01 -3.148809e-02 -5.226840e-02  5.167863e-02  5.167863e-02 -6.683224e-02 -3.102438e-03 -3.391293e-01 -2.473890e-01  3.169824e-01 -2.386346e-01 -3.111987e-01  7.968329e-02 -3.615633e-01 -1.020631e-01 -2.597297e-01 -1.329022e-01 -9.521728e-02 -1.238344e-01 -3.012418e-01 -4.730262e-01 -1.736057e-01  3.807821e-01 -1.420885e-01 -9.747521e-01 -9.567815e-01 -9.566401e-01 -2.586886e-01  2.339875e-01 -3.832006e-01 -1.992097e-01 -2.119973e-01 -7.544478e-02 -2.460828e-01 -4.280557e-01 -3.884470e-01 -1.804073e-01 -1.804073e-01 -1.845711e-01 -2.387467e-01 -5.029573e-01 -1.483869e-01  3.248449e-01 -1.584373e-01 -2.714482e-01  3.158835e-01 -4.044825e-01 -2.342520e-01 -1.908057e-01 -1.429742e-01 -3.608190e-01 -2.764361e-01 -3.274596e-01 -5.812402e-01
WALKING " 9" 2.785028e-01 -1.808920e-02 -1.108205e-01  9.518671e-01 -3.143417e-02 -1.158561e-01 7.043573e-02  2.122559e-02  4.147627e-03 -8.083606e-02 -6.255987e-02  1.116298e-01 -8.092041e-02 -3.562834e-02 -6.334066e-02 -9.808405e-02 -9.808405e-02 -2.037336e-01 -2.945423e-01 -5.102540e-01 -2.947112e-01 -2.576776e-01 -2.508063e-01 -3.142654e-01 -3.677066e-01 -3.995412e-01 -3.836761e-01 -4.369059e-01 -2.402225e-01 -3.188010e-01 -3.168707e-01 -5.137975e-01 -6.025816e-01 -2.383536e-01 -2.016970e-01 -5.796365e-02 -9.809720e-01 -9.712424e-01 -9.555240e-01 -2.067338e-01 -2.769299e-01 -4.097645e-01 -4.761635e-01 -4.670542e-01 -2.656835e-01 -5.269853e-01 -5.492002e-01 -4.578815e-01 -3.794288e-01 -3.794288e-01 -3.171135e-01 -4.897258e-01 -5.998665e-01 -2.180200e-01 -2.239726e-01 -3.379653e-02 -1.702283e-01 -2.283805e-01 -4.191044e-01 -5.074045e-01 -4.909903e-01 -3.423672e-01 -5.138920e-01 -3.223375e-01 -5.627145e-01 -6.243519e-01
WALKING "10" 2.785741e-01 -1.702235e-02 -1.090575e-01  9.630921e-01 -8.382770e-02  5.492762e-02 8.579438e-02  4.082488e-03 -1.629532e-02  1.068950e-02 -8.195408e-02  9.866957e-02 -1.227096e-01 -5.192050e-02 -6.112629e-02 -1.274009e-01 -1.274009e-01 -1.326250e-01 -1.564587e-01 -4.403636e-01 -1.141900e-01  5.339119e-02 -4.121827e-01 -1.079411e-01  3.090520e-02 -4.640205e-01 -2.779138e-01 -3.452090e-01 -1.085300e-01 -9.302374e-02  2.051895e-02 -4.126169e-01 -5.150653e-01 -1.787097e-01 -2.274317e-02 -3.956451e-01 -9.744352e-01 -9.711147e-01 -9.578627e-01 -5.219910e-02  7.508050e-02 -5.116629e-01 -4.142055e-01 -2.508533e-01 -1.745249e-01 -3.660637e-01 -5.096833e-01 -3.290795e-01 -1.856024e-01 -1.856024e-01  3.760834e-02 -4.020251e-01 -5.010279e-01 -2.063665e-01 -1.297757e-01 -4.353042e-01 -7.915183e-02  4.848677e-02 -5.585127e-01 -4.582929e-01 -2.043928e-01 -2.732929e-01 -3.704719e-01  5.020876e-02 -4.997598e-01 -5.176758e-01
WALKING "11" 2.718219e-01 -1.664758e-02 -1.060963e-01  9.464685e-01 -2.120459e-01  1.340532e-01 8.297093e-02  1.276825e-02 -1.336483e-02 -4.269290e-02 -7.051050e-02  8.437445e-02 -9.182042e-02 -5.141725e-02 -3.426775e-02 -2.883235e-01 -2.883235e-01 -4.023332e-01 -4.218017e-01 -6.307327e-01 -3.965337e-01 -8.304784e-02 -6.164029e-01 -4.532653e-01 -2.418017e-01 -6.925939e-01 -5.147533e-01 -5.931074e-01 -3.982933e-01 -4.585141e-01 -3.951161e-01 -6.102226e-01 -7.519145e-01 -4.228421e-01 -5.221208e-02 -5.306263e-01 -9.811010e-01 -9.662406e-01 -9.608527e-01 -4.285163e-01 -1.814192e-01 -7.206547e-01 -5.963469e-01 -4.996253e-01 -4.341782e-01 -5.416164e-01 -7.379938e-01 -5.510799e-01 -4.877359e-01 -4.877359e-01 -4.031413e-01 -5.583628e-01 -7.536714e-01 -4.337033e-01 -9.660683e-02 -5.230934e-01 -4.539430e-01 -1.701774e-01 -7.475646e-01 -6.231503e-01 -4.536632e-01 -4.985546e-01 -5.844560e-01 -4.174468e-01 -5.997454e-01 -7.735741e-01
WALKING "12" 2.771287e-01 -1.556093e-02 -1.031611e-01  9.668735e-01 -1.559834e-01 -3.608429e-02 4.576440e-02  1.977669e-02  5.025870e-03 -1.045137e-01 -3.442911e-02  9.997391e-02 -6.223893e-02 -4.985260e-02 -4.673382e-02 -1.022046e-01 -1.022046e-01 -1.440649e-01 -3.559304e-01 -5.174938e-01 -5.435764e-02 -7.130246e-02 -4.223253e-01 -8.161980e-02 -1.413741e-01 -4.913862e-01 -4.019759e-01 -4.678863e-01 -3.172825e-01 -1.531160e-01 -2.991243e-02 -4.425038e-01 -5.611764e-01 -1.288985e-01 -1.227833e-01 -4.106061e-01 -9.791131e-01 -9.646192e-01 -9.502762e-01 -1.350661e-02 -8.940497e-02 -5.122768e-01 -5.462635e-01 -4.494014e-01 -3.501703e-01 -3.908072e-01 -5.812907e-01 -4.806422e-01 -2.369729e-01 -2.369729e-01 -2.028505e-02 -4.132083e-01 -5.488905e-01 -1.607073e-01 -2.085153e-01 -4.521467e-01 -3.105929e-02 -9.405641e-02 -5.314863e-01 -5.931429e-01 -4.437983e-01 -4.222565e-01 -4.088963e-01 -1.395391e-02 -4.948022e-01 -5.649340e-01
WALKING "13" 2.758831e-01 -1.856607e-02 -1.114315e-01  9.108557e-01 -2.836586e-01 -1.312997e-01 8.095902e-02  3.083645e-03  5.972490e-03 -1.742076e-02 -7.984725e-02  7.842056e-02 -9.665986e-02 -3.198493e-02 -6.366932e-02 -1.356439e-01 -1.356439e-01 -1.332050e-01 -2.186696e-01 -3.035082e-01 -3.350301e-01  9.551507e-02 -2.468515e-01 -2.904608e-01 -4.391951e-02 -3.422637e-01 -1.928565e-01 -2.562136e-01 -2.766080e-01 -2.346009e-01 -1.521115e-01 -2.674724e-01 -3.385271e-01 -3.469804e-01  1.418667e-01 -2.205035e-01 -9.725449e-01 -9.608998e-01 -9.486376e-01 -2.209101e-01  5.654888e-02 -3.746332e-01 -3.760599e-01 -2.900236e-01 -3.633699e-01 -2.168121e-01 -3.577609e-01 -3.417658e-01 -2.925464e-01 -2.925464e-01 -1.317885e-01 -2.532401e-01 -3.221184e-01 -3.532998e-01  9.219689e-02 -2.698964e-01 -2.197162e-01  9.467416e-02 -4.061734e-01 -4.357147e-01 -3.186185e-01 -4.553339e-01 -4.383890e-01 -1.135919e-01 -3.799518e-01 -3.492856e-01
WALKING "14" 2.719596e-01 -2.177854e-02 -1.067564e-01  8.029740e-01 -2.703148e-01 -4.224953e-01 7.208779e-02  2.411602e-02  1.997230e-02 -3.476551e-03 -8.296828e-02  5.132227e-02 -1.106561e-01 -4.389695e-02 -3.888259e-02 -1.444047e-01 -1.444047e-01 -3.772932e-01 -1.372087e-01 -5.198950e-01 -4.214982e-01 -1.746018e-01 -1.773664e-01 -4.723606e-01 -3.767666e-01 -4.158992e-01 -5.085959e-01 -2.158949e-01 -2.129258e-01 -3.735168e-01 -4.315915e-01 -3.113864e-01 -5.910369e-01 -4.026391e-01 -5.361267e-02  5.188410e-02 -9.748169e-01 -9.544559e-01 -9.475170e-01 -4.544970e-01 -3.443396e-01 -4.727911e-01 -6.003882e-01 -1.483926e-02 -1.260908e-01 -5.717599e-01 -5.367377e-01 -4.971877e-01 -3.638056e-01 -3.638056e-01 -4.397469e-01 -2.014019e-01 -6.061033e-01 -3.958600e-01 -5.427100e-02  8.548921e-02 -4.847977e-01 -3.535269e-01 -5.288895e-01 -6.300821e-01  8.329506e-02 -1.802329e-01 -4.574900e-01 -4.534260e-01 -2.655046e-01 -6.556777e-01
